id,first_name,last_name,full_name,sex,dob,nationality,club,competition_name,date_meet,event,category,heat_number,results,wind_factor,format
173,Beau,Flash,Beau Flash,men,2001-09-14,Aelthoria,Thalindra Athletics Club,Local_3,2025-03-18,100m,Open,3,10.65,-1.1,Timed final
174,Zane,Rush,Zane Rush,men,1998-04-15,Aelthoria,Vyrnwood Athletics Club,Local_3,2025-03-18,100m,Open,3,10.95,-1.1,Timed final
175,Finn,Wind,Finn Wind,men,2002-08-19,Aelthoria,Thalindra Athletics Club,Local_3,2025-03-18,100m,Open,3,10.55,-1.1,Timed final
176,Knox,Reid,Knox Reid,men,1999-12-05,Aelthoria,Eldrin Athletics Club,Local_3,2025-03-18,100m,Open,3,11.15,-1.1,Timed final
177,Sage,Zane,Sage Zane,men,2000-01-29,Aelthoria,Vyrnwood Athletics Club,Local_3,2025-03-18,100m,Open,3,10.75,-1.1,Timed final
178,Colt,Levi,Colt Levi,men,1996-06-14,Aelthoria,Vyrnwood Athletics Club,Local_3,2025-03-18,100m,Open,3,11.05,-1.1,Timed final
179,Nash,Storm,Nash Storm,men,2003-10-30,Aelthoria,Eldrin Athletics Club,Local_3,2025-03-18,100m,Open,3,10.85,-1.1,Timed final
180,Rhett,Blaze,Rhett Blaze,men,1997-03-22,Aelthoria,Eldrin Athletics Club,Local_3,2025-03-18,100m,Open,3,11.25,-1.1,Timed final
181,Tate,Surge,Tate Surge,men,2001-11-11,Aelthoria,Vyrnwood Athletics Club,Local_3,2025-03-18,100m,Open,4,10.63,-1.7,Timed final
182,Brian,Holt,Brian Holt,men,1998-07-08,Aelthoria,Vyrnwood Athletics Club,Local_3,2025-03-18,100m,Open,4,10.95,-1.7,Timed final
183,Lane,Tate,Lane Tate,men,2002-02-14,Aelthoria,Thalindra Athletics Club,Local_3,2025-03-18,100m,Open,4,10.53,-1.7,Timed final
184,Kian,Speed,Kian Speed,men,1999-05-30,Aelthoria,Lumora Athletics Club,Local_3,2025-03-18,100m,Open,4,11.15,-1.7,Timed final
185,Milo,Strike,Milo Strike,men,2000-09-17,Aelthoria,Vyrnwood Athletics Club,Local_3,2025-03-18,100m,Open,4,10.73,-1.7,Timed final
186,Reid,Adler,Reid Adler,men,1996-12-23,Aelthoria,Thalindra Athletics Club,Local_3,2025-03-18,100m,Open,4,11.05,-1.7,Timed final
187,Crew,Ellis,Crew Ellis,men,2003-04-09,Aelthoria,Eldrin Athletics Club,Local_3,2025-03-18,100m,Open,4,10.85,-1.7,Timed final
188,Jace,Pierce,Jace Pierce,men,1997-08-03,Aelthoria,Eldrin Athletics Club,Local_3,2025-03-18,100m,Open,4,11.25,-1.7,Timed final
189,Theo,Tate,Theo Tate,men,2001-11-27,Aelthoria,Eldrin Athletics Club,Local_3,2025-03-18,100m,Open,5,10.65,-1.3,Timed final
190,Levi,Gust,Levi Gust,men,1998-01-12,Aelthoria,Sylvara Athletics Club,Local_3,2025-03-18,100m,Open,5,10.95,-1.3,Timed final
191,Dean,Quinn,Dean Quinn,men,2002-06-25,Aelthoria,Sylvara Athletics Club,Local_3,2025-03-18,100m,Open,5,10.53,-1.3,Timed final
192,Cash,Blaze,Cash Blaze,men,1999-10-01,Aelthoria,Eldrin Athletics Club,Local_3,2025-03-18,100m,Open,5,11.15,-1.3,Timed final
193,Ryker,Chase,Ryker Chase,men,2000-03-18,Aelthoria,Lumora Athletics Club,Local_3,2025-03-18,100m,Open,5,10.75,-1.3,Timed final
194,Silas,Milo,Silas Milo,men,1996-07-22,Aelthoria,Sylvara Athletics Club,Local_3,2025-03-18,100m,Open,5,11.05,-1.3,Timed final
195,Gage,Drew,Gage Drew,men,2003-11-05,Aelthoria,Eldrin Athletics Club,Local_3,2025-03-18,100m,Open,5,10.85,-1.3,Timed final
196,Brooks,Hayes,Brooks Hayes,men,1997-02-28,Aelthoria,Vyrnwood Athletics Club,Local_3,2025-03-18,100m,Open,5,11.25,-1.3,Timed final
197,Hunter,Jace,Hunter Jace,men,2001-09-14,Aelthoria,Vyrnwood Athletics Club,Local_3,2025-03-18,100m,Open,6,10.63,-1.6,Timed final
198,Rowan,Nash,Rowan Nash,men,1998-12-19,Aelthoria,Vyrnwood Athletics Club,Local_3,2025-03-18,100m,Open,6,10.95,-1.6,Timed final
199,Tyson,Sage,Tyson Sage,men,2002-04-07,Aelthoria,Sylvara Athletics Club,Local_3,2025-03-18,100m,Open,6,10.53,-1.6,Timed final
200,Weston,Ward,Weston Ward,men,1999-08-11,Aelthoria,Thalindra Athletics Club,Local_3,2025-03-18,100m,Open,6,11.15,-1.6,Timed final
201,Byron,Flynn,Byron Flynn,men,2000-01-25,Aelthoria,Eldrin Athletics Club,Local_3,2025-03-18,100m,Open,6,10.75,-1.6,Timed final
202,Parker,Kane,Parker Kane,men,1996-05-19,Aelthoria,Thalindra Athletics Club,Local_3,2025-03-18,100m,Open,6,11.05,-1.6,Timed final
203,Harry,Ross,Harry Ross,men,2003-10-24,Aelthoria,Vyrnwood Athletics Club,Local_3,2025-03-18,100m,Open,6,10.85,-1.6,Timed final
204,Colton,Vance,Colton Vance,men,1997-03-03,Aelthoria,Sylvara Athletics Club,Local_3,2025-03-18,100m,Open,6,11.25,-1.6,Timed final
205,Gideon,York,Gideon York,men,2001-07-16,Aelthoria,Sylvara Athletics Club,Local_3,2025-03-18,100m,Open,7,10.65,-1.8,Timed final
206,Jaxon,Ridge,Jaxon Ridge,men,1998-11-30,Aelthoria,Eldrin Athletics Club,Local_3,2025-03-18,100m,Open,7,10.95,-1.8,Timed final
207,Landon,Stone,Landon Stone,men,2002-02-17,Aelthoria,Eldrin Athletics Club,Local_3,2025-03-18,100m,Open,7,10.53,-1.8,Timed final
208,Sawyer,Quinn,Sawyer Quinn,men,1999-06-21,Aelthoria,Sylvara Athletics Club,Local_3,2025-03-18,100m,Open,7,11.15,-1.8,Timed final
209,Avery,Blair,Avery Blair,women,2011-05-12,Aelthoria,Eldrin Athletics Club,Local_3,2025-03-18,100m,U15,1,13.48,-1.5,Timed final
210,Bryn,Carter,Bryn Carter,women,2012-08-23,Aelthoria,Lumora Athletics Club,Local_3,2025-03-18,100m,U15,1,13.73,-1.5,Timed final
211,Cora,Dixon,Cora Dixon,women,2013-01-15,Aelthoria,Eldrin Athletics Club,Local_3,2025-03-18,100m,U15,1,13.98,-1.5,Timed final
212,Daisy,Ellis,Daisy Ellis,women,2011-11-30,Aelthoria,Eldrin Athletics Club,Local_3,2025-03-18,100m,U15,1,14.23,-1.5,Timed final
213,Eden,Faye,Eden Faye,women,2014-03-02,Aelthoria,Vyrnwood Athletics Club,Local_3,2025-03-18,100m,U15,1,14.48,-1.5,Timed final
214,Fiona,Greer,Fiona Greer,women,2012-06-19,Aelthoria,Vyrnwood Athletics Club,Local_3,2025-03-18,100m,U15,1,14.73,-1.5,Timed final
215,Gwen,Hale,Gwen Hale,women,2011-09-10,Aelthoria,Lumora Athletics Club,Local_3,2025-03-18,100m,U15,1,14.98,-1.5,Timed final
216,Hazel,Ivy,Hazel Ivy,women,2013-07-25,Aelthoria,Vyrnwood Athletics Club,Local_3,2025-03-18,100m,U15,1,15.23,-1.5,Timed final
217,Isla,Jade,Isla Jade,women,2013-01-08,Aelthoria,Eldrin Athletics Club,Local_3,2025-03-18,100m,U15,2,13.58,-1.8,Timed final
218,Juniper,Kane,Juniper Kane,women,2011-12-14,Aelthoria,Thalindra Athletics Club,Local_3,2025-03-18,100m,U15,2,13.83,-1.8,Timed final
219,Kira,Lane,Kira Lane,women,2012-04-17,Aelthoria,Thalindra Athletics Club,Local_3,2025-03-18,100m,U15,2,14.08,-1.8,Timed final
220,Lila,Moss,Lila Moss,women,2013-10-05,Aelthoria,Vyrnwood Athletics Club,Local_3,2025-03-18,100m,U15,2,14.33,-1.8,Timed final
221,Maeve,Nora,Maeve Nora,women,2011-02-28,Aelthoria,Thalindra Athletics Club,Local_3,2025-03-18,100m,U15,2,14.58,-1.8,Timed final
222,Nia,Oaks,Nia Oaks,women,2013-05-21,Aelthoria,Thalindra Athletics Club,Local_3,2025-03-18,100m,U15,2,14.83,-1.8,Timed final
223,Opal,Pike,Opal Pike,women,2012-11-11,Aelthoria,Eldrin Athletics Club,Local_3,2025-03-18,100m,U15,2,15.08,-1.8,Timed final
224,Piper,Reeve,Piper Reeve,women,2013-03-09,Aelthoria,Lumora Athletics Club,Local_3,2025-03-18,100m,U15,2,15.33,-1.8,Timed final
225,Quinn,Sage,Quinn Sage,women,2011-08-14,Aelthoria,Sylvara Athletics Club,Local_3,2025-03-18,100m,U15,3,13.68,-1.2,Timed final
226,Rhea,Tate,Rhea Tate,women,2011-10-03,Aelthoria,Eldrin Athletics Club,Local_3,2025-03-18,100m,U15,3,13.93,-1.2,Timed final
227,Sadie,Vale,Sadie Vale,women,2012-07-07,Aelthoria,Sylvara Athletics Club,Local_3,2025-03-18,100m,U15,3,14.18,-1.2,Timed final
228,Talia,Wren,Talia Wren,women,2013-12-22,Aelthoria,Eldrin Athletics Club,Local_3,2025-03-18,100m,U15,3,14.43,-1.2,Timed final
229,Savannah,York,Savannah York,women,2011-06-30,Aelthoria,Sylvara Athletics Club,Local_3,2025-03-18,100m,U15,3,14.68,-1.2,Timed final
230,Ivy,Zara,Ivy Zara,women,2013-02-15,Aelthoria,Vyrnwood Athletics Club,Local_3,2025-03-18,100m,U15,3,14.93,-1.2,Timed final
231,Willa,Bryne,Willa Bryne,women,2012-09-18,Aelthoria,Eldrin Athletics Club,Local_3,2025-03-18,100m,U15,3,15.18,-1.2,Timed final
232,Xena,Cove,Xena Cove,women,2013-04-05,Aelthoria,Eldrin Athletics Club,Local_3,2025-03-18,100m,U15,3,15.43,-1.2,Timed final
233,Yara,Dell,Yara Dell,women,2011-11-22,Aelthoria,Eldrin Athletics Club,Local_3,2025-03-18,100m,U15,4,13.78,-1,Timed final
234,Zoe,Echo,Zoe Echo,women,2012-01-09,Aelthoria,Sylvara Athletics Club,Local_3,2025-03-18,100m,U15,4,14.03,-1,Timed final
235,Aria,Fern,Aria Fern,women,2013-08-14,Aelthoria,Thalindra Athletics Club,Local_3,2025-03-18,100m,U15,4,14.28,-1,Timed final
236,Blair,Glyn,Blair Glyn,women,2011-03-27,Aelthoria,Vyrnwood Athletics Club,Local_3,2025-03-18,100m,U15,4,14.53,-1,Timed final
237,Clara,Holt,Clara Holt,women,2013-07-03,Aelthoria,Vyrnwood Athletics Club,Local_3,2025-03-18,100m,U15,4,14.78,-1,Timed final
238,Delia,Iris,Delia Iris,women,2012-10-11,Aelthoria,Eldrin Athletics Club,Local_3,2025-03-18,100m,U15,4,15.03,-1,Timed final
239,Elise,June,Elise June,women,2013-05-29,Aelthoria,Thalindra Athletics Club,Local_3,2025-03-18,100m,U15,4,15.28,-1,Timed final
240,Freya,Knox,Freya Knox,women,2011-12-16,Aelthoria,Lumora Athletics Club,Local_3,2025-03-18,100m,U15,4,15.53,-1,Timed final
241,Gia,Lark,Gia Lark,women,2011-09-08,Aelthoria,Thalindra Athletics Club,Local_3,2025-03-18,100m,U15,5,13.88,-1.6,Timed final
242,Melina,Mira,Melina Mira,women,2012-02-24,Aelthoria,Sylvara Athletics Club,Local_3,2025-03-18,100m,U15,5,14.13,-1.6,Timed final
243,Indie,Nova,Indie Nova,women,2013-11-01,Aelthoria,Thalindra Athletics Club,Local_3,2025-03-18,100m,U15,5,14.38,-1.6,Timed final
244,Jade,Opal,Jade Opal,women,2011-07-13,Aelthoria,Thalindra Athletics Club,Local_3,2025-03-18,100m,U15,5,14.63,-1.6,Timed final
245,Kaya,Pearl,Kaya Pearl,women,2013-04-19,Aelthoria,Thalindra Athletics Club,Local_3,2025-03-18,100m,U15,5,14.88,-1.6,Timed final
246,Luna,Quinn,Luna Quinn,women,2012-12-06,Aelthoria,Sylvara Athletics Club,Local_3,2025-03-18,100m,U15,5,15.13,-1.6,Timed final
247,Mira,Rose,Mira Rose,women,2013-06-22,Aelthoria,Thalindra Athletics Club,Local_3,2025-03-18,100m,U15,5,15.38,-1.6,Timed final
248,Nova,Skye,Nova Skye,women,2011-01-31,Aelthoria,Lumora Athletics Club,Local_3,2025-03-18,100m,U15,5,16.98,-1.6,Timed final
249,Sophie,Swift,Sophie Swift,women,2011-06-10,Aelthoria,Lumora Athletics Club,Local_3,2025-03-18,100m,U15,6,14.28,-1.3,Timed final
250,Lily,Dash,Lily Dash,women,2012-03-15,Aelthoria,Lumora Athletics Club,Local_3,2025-03-18,100m,U15,6,14.68,-1.3,Timed final
251,Emma,Bolt,Emma Bolt,women,2013-07-20,Aelthoria,Thalindra Athletics Club,Local_3,2025-03-18,100m,U15,6,14.28,-1.3,Timed final
252,Mia,Storm,Mia Storm,women,2011-09-05,Aelthoria,Eldrin Athletics Club,Local_3,2025-03-18,100m,U15,6,14.68,-1.3,Timed final
253,Ava,Reed,Ava Reed,women,2012-11-10,Aelthoria,Lumora Athletics Club,Local_3,2025-03-18,100m,U15,6,14.28,-1.3,Timed final
254,Olivia,Blaze,Olivia Blaze,women,2013-04-25,Aelthoria,Eldrin Athletics Club,Local_3,2025-03-18,100m,U15,6,14.68,-1.3,Timed final
255,Chloe,Gale,Chloe Gale,women,2011-12-20,Aelthoria,Sylvara Athletics Club,Local_3,2025-03-18,100m,U15,6,14.28,-1.3,Timed final
256,Isabella,Ridge,Isabella Ridge,women,2012-08-15,Aelthoria,Eldrin Athletics Club,Local_3,2025-03-18,100m,U15,6,14.68,-1.3,Timed final
257,Amelia,Flash,Amelia Flash,women,2011-05-30,Aelthoria,Thalindra Athletics Club,Local_3,2025-03-18,100m,U15,7,14.28,-1.9,Timed final
258,Ella,Surge,Ella Surge,women,2012-10-05,Aelthoria,Vyrnwood Athletics Club,Local_3,2025-03-18,100m,U15,7,14.68,-1.9,Timed final
259,Ava,Bliss,Ava Bliss,women,2008-05-12,Aelthoria,Eldrin Athletics Club,Local_3,2025-03-18,100m,U18,1,12.08,-1.4,Timed final
260,Bree,Cade,Bree Cade,women,2009-08-23,Aelthoria,Eldrin Athletics Club,Local_3,2025-03-18,100m,U18,1,12.28,-1.4,Timed final
261,Cali,Dove,Cali Dove,women,2008-11-15,Aelthoria,Eldrin Athletics Club,Local_3,2025-03-18,100m,U18,1,12.48,-1.4,Timed final
262,Demi,Elle,Demi Elle,women,2008-09-30,Aelthoria,Eldrin Athletics Club,Local_3,2025-03-18,100m,U18,1,12.68,-1.4,Timed final
263,Eira,Fawn,Eira Fawn,women,2009-03-02,Aelthoria,Vyrnwood Athletics Club,Local_3,2025-03-18,100m,U18,1,12.88,-1.4,Timed final
264,Faye,Gale,Faye Gale,women,2008-06-19,Aelthoria,Sylvara Athletics Club,Local_3,2025-03-18,100m,U18,1,13.08,-1.4,Timed final
265,Gina,Haze,Gina Haze,women,2008-12-10,Aelthoria,Vyrnwood Athletics Club,Local_3,2025-03-18,100m,U18,1,13.28,-1.4,Timed final
266,Hara,Isle,Hara Isle,women,2009-07-25,Aelthoria,Eldrin Athletics Club,Local_3,2025-03-18,100m,U18,1,13.48,-1.4,Timed final
267,Ivy,Jinx,Ivy Jinx,women,2008-01-08,Aelthoria,Sylvara Athletics Club,Local_3,2025-03-18,100m,U18,2,12.13,-1.9,Timed final
268,Jade,Kora,Jade Kora,women,2009-04-14,Aelthoria,Thalindra Athletics Club,Local_3,2025-03-18,100m,U18,2,12.33,-1.9,Timed final
269,Lynn,Kali,Lynn Kali,women,2008-10-17,Aelthoria,Thalindra Athletics Club,Local_3,2025-03-18,100m,U18,2,12.53,-1.9,Timed final
270,Lana,Mae,Lana Mae,women,2008-06-05,Aelthoria,Lumora Athletics Club,Local_3,2025-03-18,100m,U18,2,12.73,-1.9,Timed final
271,Mila,Nix,Mila Nix,women,2009-02-28,Aelthoria,Vyrnwood Athletics Club,Local_3,2025-03-18,100m,U18,2,12.93,-1.9,Timed final
272,Nora,Ode,Nora Ode,women,2008-08-21,Aelthoria,Thalindra Athletics Club,Local_3,2025-03-18,100m,U18,2,13.13,-1.9,Timed final
273,Oona,Pace,Oona Pace,women,2008-11-11,Aelthoria,Thalindra Athletics Club,Local_3,2025-03-18,100m,U18,2,13.33,-1.9,Timed final
274,Pia,Raine,Pia Raine,women,2009-05-09,Aelthoria,Lumora Athletics Club,Local_3,2025-03-18,100m,U18,2,13.53,-1.9,Timed final
275,Risa,Sloane,Risa Sloane,women,2008-12-14,Aelthoria,Lumora Athletics Club,Local_3,2025-03-18,100m,U18,3,12.18,-1.1,Timed final
276,Sana,Tide,Sana Tide,women,2008-03-03,Aelthoria,Eldrin Athletics Club,Local_3,2025-03-18,100m,U18,3,12.38,-1.1,Timed final
277,Tara,Vale,Tara Vale,women,2009-07-07,Aelthoria,Sylvara Athletics Club,Local_3,2025-03-18,100m,U18,3,12.58,-1.1,Timed final
278,Uma,Wisp,Uma Wisp,women,2008-09-22,Aelthoria,Eldrin Athletics Club,Local_3,2025-03-18,100m,U18,3,12.78,-1.1,Timed final
279,Hailey,Yale,Hailey Yale,women,2008-06-30,Aelthoria,Sylvara Athletics Club,Local_3,2025-03-18,100m,U18,3,12.98,-1.1,Timed final
280,Wren,Zoe,Wren Zoe,women,2009-01-15,Aelthoria,Vyrnwood Athletics Club,Local_3,2025-03-18,100m,U18,3,13.18,-1.1,Timed final
281,Tara,Bae,Tara Bae,women,2008-10-18,Aelthoria,Lumora Athletics Club,Local_3,2025-03-18,100m,U18,3,13.38,-1.1,Timed final
282,Yuna,Cora,Yuna Cora,women,2008-04-05,Aelthoria,Eldrin Athletics Club,Local_3,2025-03-18,100m,U18,3,13.58,-1.1,Timed final
283,Zara,Dawn,Zara Dawn,women,2009-02-22,Aelthoria,Vyrnwood Athletics Club,Local_3,2025-03-18,100m,U18,4,12.23,-1.7,Timed final
284,Alix,Eden,Alix Eden,women,2008-07-09,Aelthoria,Sylvara Athletics Club,Local_3,2025-03-18,100m,U18,4,12.43,-1.7,Timed final
285,Bria,Fae,Bria Fae,women,2008-08-14,Aelthoria,Vyrnwood Athletics Club,Local_3,2025-03-18,100m,U18,4,12.63,-1.7,Timed final
286,Cleo,Gwen,Cleo Gwen,women,2009-03-27,Aelthoria,Sylvara Athletics Club,Local_3,2025-03-18,100m,U18,4,12.83,-1.7,Timed final
287,Dara,Hara,Dara Hara,women,2008-11-03,Aelthoria,Lumora Athletics Club,Local_3,2025-03-18,100m,U18,4,13.03,-1.7,Timed final
288,Elsa,Iva,Elsa Iva,women,2008-05-11,Aelthoria,Vyrnwood Athletics Club,Local_3,2025-03-18,100m,U18,4,13.23,-1.7,Timed final
289,Fara,Jade,Fara Jade,women,2009-06-29,Aelthoria,Eldrin Athletics Club,Local_3,2025-03-18,100m,U18,4,13.43,-1.7,Timed final
290,Gala,Kaye,Gala Kaye,women,2008-12-16,Aelthoria,Lumora Athletics Club,Local_3,2025-03-18,100m,U18,4,13.63,-1.7,Timed final
291,Hedi,Lila,Hedi Lila,women,2008-09-08,Aelthoria,Vyrnwood Athletics Club,Local_3,2025-03-18,100m,U18,5,12.28,-1.3,Timed final
292,Ines,Mira,Ines Mira,women,2009-04-24,Aelthoria,Sylvara Athletics Club,Local_3,2025-03-18,100m,U18,5,12.48,-1.3,Timed final
293,Jana,Nola,Jana Nola,women,2008-07-01,Aelthoria,Eldrin Athletics Club,Local_3,2025-03-18,100m,U18,5,12.68,-1.3,Timed final
294,Kora,Pia,Kora Pia,women,2008-10-13,Aelthoria,Eldrin Athletics Club,Local_3,2025-03-18,100m,U18,5,12.88,-1.3,Timed final
295,Lena,Risa,Lena Risa,women,2009-02-19,Aelthoria,Thalindra Athletics Club,Local_3,2025-03-18,100m,U18,5,13.08,-1.3,Timed final
296,Mina,Sana,Mina Sana,women,2008-08-06,Aelthoria,Lumora Athletics Club,Local_3,2025-03-18,100m,U18,5,13.28,-1.3,Timed final
297,Nala,Tara,Nala Tara,women,2008-12-22,Aelthoria,Thalindra Athletics Club,Local_3,2025-03-18,100m,U18,5,13.48,-1.3,Timed final
298,Ornela,Veda,Ornela Veda,women,2009-01-31,Aelthoria,Thalindra Athletics Club,Local_3,2025-03-18,100m,U18,5,14.98,-1.3,Timed final
299,Grace,Swift,Grace Swift,women,2008-06-15,Aelthoria,Lumora Athletics Club,Local_3,2025-03-18,100m,U18,6,12.58,-1.6,Timed final
300,Harper,Dash,Harper Dash,women,2009-03-20,Aelthoria,Lumora Athletics Club,Local_3,2025-03-18,100m,U18,6,12.98,-1.6,Timed final
301,Scarlett,Bolt,Scarlett Bolt,women,2008-11-10,Aelthoria,Thalindra Athletics Club,Local_3,2025-03-18,100m,U18,6,12.58,-1.6,Timed final
302,Zoey,Storm,Zoey Storm,women,2009-07-25,Aelthoria,Vyrnwood Athletics Club,Local_3,2025-03-18,100m,U18,6,12.98,-1.6,Timed final
303,Luna,Reed,Luna Reed,women,2008-12-05,Aelthoria,Lumora Athletics Club,Local_3,2025-03-18,100m,U18,6,12.58,-1.6,Timed final
304,Violet,Blaze,Violet Blaze,women,2009-01-15,Aelthoria,Eldrin Athletics Club,Local_3,2025-03-18,100m,U18,6,12.98,-1.6,Timed final
305,Ruby,Gale,Ruby Gale,women,2008-04-30,Aelthoria,Sylvara Athletics Club,Local_3,2025-03-18,100m,U18,6,12.58,-1.6,Timed final
306,Stella,Ridge,Stella Ridge,women,2009-08-10,Aelthoria,Eldrin Athletics Club,Local_3,2025-03-18,100m,U18,6,12.98,-1.6,Timed final
307,Hazel,Flash,Hazel Flash,women,2008-05-25,Aelthoria,Thalindra Athletics Club,Local_3,2025-03-18,100m,U18,7,12.58,-1.8,Timed final
308,Ivy,Surge,Ivy Surge,women,2009-10-20,Aelthoria,Vyrnwood Athletics Club,Local_3,2025-03-18,100m,U18,7,12.98,-1.8,Timed final
309,Aida,Bloom,Aida Bloom,women,2006-05-12,Aelthoria,Sylvara Athletics Club,Local_3,2025-03-18,100m,U20,1,11.58,-1.5,Timed final
310,Bela,Crane,Bela Crane,women,2006-08-23,Aelthoria,Eldrin Athletics Club,Local_3,2025-03-18,100m,U20,1,11.78,-1.5,Timed final
311,Cami,Dune,Cami Dune,women,2006-11-15,Aelthoria,Sylvara Athletics Club,Local_3,2025-03-18,100m,U20,1,11.98,-1.5,Timed final
312,Dina,Ember,Dina Ember,women,2006-09-30,Aelthoria,Eldrin Athletics Club,Local_3,2025-03-18,100m,U20,1,12.18,-1.5,Timed final
313,Elia,Flick,Elia Flick,women,2006-03-01,Aelthoria,Eldrin Athletics Club,Local_3,2025-03-18,100m,U20,1,12.38,-1.5,Timed final
314,Fina,Grove,Fina Grove,women,2006-06-19,Aelthoria,Sylvara Athletics Club,Local_3,2025-03-18,100m,U20,1,12.58,-1.5,Timed final
315,Gabi,Haven,Gabi Haven,women,2006-12-10,Aelthoria,Lumora Athletics Club,Local_3,2025-03-18,100m,U20,1,12.78,-1.5,Timed final
316,Hila,Iris,Hila Iris,women,2006-07-25,Aelthoria,Eldrin Athletics Club,Local_3,2025-03-18,100m,U20,1,12.98,-1.5,Timed final
317,Ida,Jade,Ida Jade,women,2006-01-08,Aelthoria,Eldrin Athletics Club,Local_3,2025-03-18,100m,U20,2,11.63,-1.8,Timed final
318,Jana,Kite,Jana Kite,women,2006-04-14,Aelthoria,Lumora Athletics Club,Local_3,2025-03-18,100m,U20,2,11.83,-1.8,Timed final
319,Kaya,Lark,Kaya Lark,women,2006-10-17,Aelthoria,Thalindra Athletics Club,Local_3,2025-03-18,100m,U20,2,12.03,-1.8,Timed final
320,Lia,Maeve,Lia Maeve,women,2006-06-05,Aelthoria,Lumora Athletics Club,Local_3,2025-03-18,100m,U20,2,12.23,-1.8,Timed final
321,Mara,Nix,Mara Nix,women,2006-02-28,Aelthoria,Vyrnwood Athletics Club,Local_3,2025-03-18,100m,U20,2,12.43,-1.8,Timed final
322,Nia,Ode,Nia Ode,women,2006-08-21,Aelthoria,Thalindra Athletics Club,Local_3,2025-03-18,100m,U20,2,12.63,-1.8,Timed final
323,Ola,Pace,Ola Pace,women,2006-11-11,Aelthoria,Thalindra Athletics Club,Local_3,2025-03-18,100m,U20,2,12.83,-1.8,Timed final
324,Pria,Raine,Pria Raine,women,2006-05-09,Aelthoria,Lumora Athletics Club,Local_3,2025-03-18,100m,U20,2,13.03,-1.8,Timed final
325,Raya,Sage,Raya Sage,women,2006-12-14,Aelthoria,Sylvara Athletics Club,Local_3,2025-03-18,100m,U20,3,11.68,-1.2,Timed final
326,Sia,Tide,Sia Tide,women,2006-03-03,Aelthoria,Eldrin Athletics Club,Local_3,2025-03-18,100m,U20,3,11.88,-1.2,Timed final
327,Tina,Vale,Tina Vale,women,2006-07-07,Aelthoria,Sylvara Athletics Club,Local_3,2025-03-18,100m,U20,3,12.08,-1.2,Timed final
328,Una,Wisp,Una Wisp,women,2006-09-22,Aelthoria,Eldrin Athletics Club,Local_3,2025-03-18,100m,U20,3,12.28,-1.2,Timed final
329,Vina,Yale,Vina Yale,women,2006-06-30,Aelthoria,Sylvara Athletics Club,Local_3,2025-03-18,100m,U20,3,12.48,-1.2,Timed final
330,Wyn,Zara,Wyn Zara,women,2006-01-15,Aelthoria,Vyrnwood Athletics Club,Local_3,2025-03-18,100m,U20,3,12.68,-1.2,Timed final
331,Xena,Bae,Xena Bae,women,2006-10-18,Aelthoria,Lumora Athletics Club,Local_3,2025-03-18,100m,U20,3,12.88,-1.2,Timed final
332,Yara,Cora,Yara Cora,women,2006-04-05,Aelthoria,Eldrin Athletics Club,Local_3,2025-03-18,100m,U20,3,13.08,-1.2,Timed final
333,Zia,Dawn,Zia Dawn,women,2006-02-22,Aelthoria,Vyrnwood Athletics Club,Local_3,2025-03-18,100m,U20,4,11.73,-1,Timed final
334,Alice,Eden,Alice Eden,women,2006-07-09,Aelthoria,Sylvara Athletics Club,Local_3,2025-03-18,100m,U20,4,11.93,-1,Timed final
335,Bryn,Fae,Bryn Fae,women,2006-08-14,Aelthoria,Vyrnwood Athletics Club,Local_3,2025-03-18,100m,U20,4,12.13,-1,Timed final
336,Cora,Gwen,Cora Gwen,women,2006-03-27,Aelthoria,Sylvara Athletics Club,Local_3,2025-03-18,100m,U20,4,12.33,-1,Timed final
337,Demi,Hara,Demi Hara,women,2006-11-03,Aelthoria,Lumora Athletics Club,Local_3,2025-03-18,100m,U20,4,12.53,-1,Timed final
338,Eira,Iva,Eira Iva,women,2006-05-11,Aelthoria,Vyrnwood Athletics Club,Local_3,2025-03-18,100m,U20,4,12.73,-1,Timed final
339,Faye,Jade,Faye Jade,women,2006-06-29,Aelthoria,Eldrin Athletics Club,Local_3,2025-03-18,100m,U20,4,12.93,-1,Timed final
340,Gina,Kaye,Gina Kaye,women,2006-12-16,Aelthoria,Lumora Athletics Club,Local_3,2025-03-18,100m,U20,4,13.13,-1,Timed final
341,Hara,Lila,Hara Lila,women,2006-09-08,Aelthoria,Vyrnwood Athletics Club,Local_3,2025-03-18,100m,U20,5,11.78,-1.6,Timed final
342,Ida,Mira,Ida Mira,women,2006-04-24,Aelthoria,Sylvara Athletics Club,Local_3,2025-03-18,100m,U20,5,11.98,-1.6,Timed final
343,Jade,Nola,Jade Nola,women,2006-07-01,Aelthoria,Eldrin Athletics Club,Local_3,2025-03-18,100m,U20,5,12.18,-1.6,Timed final
344,Kali,Pia,Kali Pia,women,2006-10-13,Aelthoria,Eldrin Athletics Club,Local_3,2025-03-18,100m,U20,5,12.38,-1.6,Timed final
345,Lana,Risa,Lana Risa,women,2006-02-19,Aelthoria,Thalindra Athletics Club,Local_3,2025-03-18,100m,U20,5,12.58,-1.6,Timed final
346,Mila,Sana,Mila Sana,women,2006-08-06,Aelthoria,Lumora Athletics Club,Local_3,2025-03-18,100m,U20,5,12.78,-1.6,Timed final
